initials	subj	item	cond	question	response
M L	52	11	a	نسرین بالاخره توانست تحقق به آرزویش ببخشد	1
M L	52	12	a	همسرم دائم نظرش را تحمیل به من می کرد	4
M L	52	13	a	مشاور آینده روشنی را ترسیم برای من کرد	1
M L	52	14	a	شریکم سود شرکت را تقسیم با من کرد	4
M L	52	15	a	کارگردان انتقادی دریافت در مورد فیلم کرد	3
M L	52	16	a	یگان ویژه اعضای مافیا را محاصره با مهارت کرد	3
M L	52	17	a	او در مراسم ظاهر با اعتماد به نفس شد	1
M L	52	18	a	مجلس قانونی تصویب برای خانواده کرد	4
M L	52	19	a	مربی شانس بازیِ دوباره را دریغ از من کرد	3
M L	52	20	a	آوا فرزندش را ترجیح به مادرش داد	2
M L	52	21	a	ویراستار به سلیقه خود تصرف در کتاب کرد	4
M L	52	22	a	هنگامه پولی واریز برای من کرد	5
M L	52	23	a	من دیروز عیادت از خاله ام کردم	2
M L	52	24	a	پسرخاله ام اعزام به سربازی شد	7
M L	52	25	a	مادر سمیه حسابی تدارک برای مراسم دید	7
M L	52	26	a	مداح آیه ای قرائت از قرآن کرد	2
M L	52	27	a	پدر کودکش را حفاظت از خطر کرد	4
M L	52	28	a	معلم نکات آموزنده ای تدریس به من کرد	4
M L	52	29	a	سعید تصمیم گرفت اقامت در ایران کند	5
M L	52	30	a	پلیس ناآرامی ها را سرکوب به راحتی کرد	5
M L	52	31	a	سیما نگهداری از مادرش می کرد	6
M L	52	32	a	پدربزرگم بعد از سالها همچنان عداوت با برادرش می کرد	4
M L	52	33	a	دانش آموزان آن را در آزمایشگاه تجزیه به موادش کردند	2
M L	52	34	a	شاهین به کمک پدرش تحصیل در آمریکا کرد	3
M L	52	35	a	مدیر جدید قوانینی اعمال در سازمان کرد	6
M L	52	36	a	دشمن شهر را نابود با بی رحمی کرد	2
M L	52	1	b	مریم آرزویی برای من کرد	7
M L	52	2	b	علی آهنگی برای من زد	7
M L	52	3	b	مادرم دعایی برای من کرد	7
M L	52	4	b	حمید تقاضایی از مینا کرد	7
M L	52	5	b	حسن شکایتی از همسایه اش کرد	7
M L	52	6	b	خبرنگار برداشتی از حرفهای من کرد	7
M L	52	7	b	سپیده تحلیلی از مقاله کرد	7
M L	52	8	b	سارا انتظاری از من داشت	7
M L	52	9	b	همکارم سهمی از شرکت برد	7
M L	52	10	b	من خواهشی از مهسا کردم	7
M L	52	11	b	الهام عطری به لباسش زد	7
M L	52	12	b	محسن اتهامی به من زد	7
M L	52	13	b	رضا لبخندی به من زد	7
M L	52	14	b	مژگان تهمتی به من زد	7
M L	52	15	b	همسرم ضربه ای به من زد	7
M L	52	16	b	فرزاد حرفی به من زد	7
M L	52	17	b	معلم توصیه ای به من کرد	7
M L	52	18	b	کوروش نصیحتی به من کرد	7
M L	52	19	b	شبنم پیشنهادی به من داد	7
M L	52	20	b	بهنام راهنمایی به من کرد	4
M L	52	21	b	همسایه ام تذکری به من داد	7
M L	52	22	b	نیما سفارشی به من کرد	7
M L	52	23	b	آدم رباها هشداری به من دادند	7
M L	52	24	b	فرهاد قولی به من داد	7
M L	52	25	b	میترا دروغی به من گفت	7
M L	52	26	b	نیلوفر پیشرفتی در مدرسه کرد	7
M L	52	27	b	مجید لطفی به من کرد	7
M L	52	28	b	استاد صحبتی با شاگردش کرد	7
M L	52	29	b	سینا قراری با ندا گذاشت	7
M L	52	30	b	من حدسی در مورد ستاره زدم	7
M L	52	31	b	پژمان قضاوتی در مورد من کرد	7
M L	52	32	b	کاوه حسی در مورد پریسا کرد	1
M L	52	33	b	حامد استدلالی در مورد مسئله کرد	7
M L	52	34	b	حسین اشتباهی در مورد همسرش کرد	7
M L	52	35	b	نازنین تصمیمی در مورد خودش گرفت	7
M L	52	36	b	مهدی اعتراضی در دادگاه کرد	7
M L	52	1	c	گلناز اتو به لباسش زد	5
M L	52	2	c	شهره اتومبیل با دوستش راند	3
M L	52	3	c	علیرضا اشک برای مادرش می ریخت	7
M L	52	4	c	رئیس امضا برای من کرد	4
M L	52	5	c	نرگس آب از خجالت شد	1
M L	52	6	c	لاستیک باد از حرارت کرد	1
M L	52	7	c	کارگر صیقل به شیشه داد	4
M L	52	8	c	"8.	بازیگر گل در سینما کرد"	1
M L	52	9	c	راحله گوش به حرفم داد	7
M L	52	10	c	گوشهایم یخ در سرما بست	3
M L	52	11	c	نوشین زمین با زانو خورد	1
M L	52	12	c	همسایه ام در با عجله زد	4
M L	52	13	c	لباس ها برق از تمیزی می زد	2
M L	52	14	c	مغازه دار تلمبه به دوچرخه زد	6
M L	52	15	c	اتفاقی رخ برای من داد	3
M L	52	16	c	فرشید شاخ از تعجب درآورد	3
M L	52	17	c	درخت سیب شکوفه در باغ داد	5
M L	52	18	c	دهانم قفل از ترس شد	4
M L	52	19	c	ماهرخ مسکن در پاریس گزید	3
M L	52	20	c	مار نیش به من زد	4
M L	52	21	c	من خار در جمع شدم	2
M L	52	22	c	خواهرم عکس را قاب با سلیقه کرد	1
M L	52	23	c	نادر پاکت را قیچی با احتیاط کرد	3
M L	52	24	c	سر تیر تا پایش می کشید	1
M L	52	25	c	نجار قفسه را تراش با دقت داد	3
M L	52	26	c	رویا آتش از عصبانیت گرفت	2
M L	52	27	c	امیرعلی درآمدش را دود با هروئین کرد	4
M L	52	28	c	شادی موج در چشمهایش می زد	1
M L	52	29	c	پلیس راهم را سد با ماشین کرد	2
M L	52	30	c	مجری تپق در برنامه زد	4
M L	52	31	c	مرتضی ماشینش را پارک جلوی در کرد	3
M L	52	32	c	غذای دیروز مزه به من داد	3
M L	52	33	c	خاطره ای نقش در ذهنم بست	4
M L	52	34	c	من چمدان را وزن با ترازو کردم	2
M L	52	35	c	کبوتر تخم در لانه گذاشت	4
M L	52	36	c	پونه سرما زیر باران خورد	6
M L	52	1	filler	من و بهاره دیروز با هم به مدرسه رفتیم	7
M L	52	2	filler	بالاخره داریوش تصمیم گرفت ماشینش را بفروشد	7
M L	52	3	filler	دیشب مهمانیِ دوستِ خواهرم خیلی خوش گذشت	7
M L	52	4	filler	آیدا باید همه‏ ی لباس‏ هایش را می‏ شست	7
M L	52	5	filler	احمد به امید فوتِ پدرش را تسلیت گفت	7
M L	52	6	filler	من دیروز همه ‏ی کلوچه ‏ها را خوردم	7
M L	52	7	filler	من با کمکِ همسایه دیوارِ حیاط را رنگ کردم	7
M L	52	8	filler	من در کودکی خیلی شیطنت می‏ کردم	7
M L	52	9	filler	من دیروز با شریکم قرار گذاشتم	7
M L	52	10	filler	پریناز دیشب به جشنِ تولدِ دوستش رفت	7
M L	52	11	filler	بعد از رفتن پروین آب از آب تکان نخورد	7
M L	52	12	filler	نظم این خانه قابل احترام است	7
M L	52	13	filler	دکتر گفت می‏ توانم ورزش کنم	7
M L	52	14	filler	من همیشه از هواپیما می ‏ترسیدم	7
M L	52	15	filler	سیامک روزبه را بخشید	7
M L	52	16	filler	پدرِ کیوان ورشکست شد	7
M L	52	17	filler	معلم حسابی تشویقم کرد	7
M L	52	18	filler	همکلاسیِ من خیلی درس می‏ خواند	4
M L	52	19	filler	غزاله دیروز ساعت‏ ها رویِ نیمکتِ پارک نشست	7
M L	52	20	filler	تو آدم بی‏ ملاحظه‏ ای هستی	7
M L	52	21	filler	زهره در دانشگاهِ آزاد پارسال قبول شد	7
M L	52	22	filler	من دیشب به خانه دوستانم را دعوت کردم	1
M L	52	23	filler	افسانه  از چیزی هیچ وقت شکایت نمی‏ کرد	7
M L	52	24	filler	نوید تصمیم گرفت برود به سربازی	7
M L	52	25	filler	خواب عمیقی دیشب کردم	6
M L	52	26	filler	من دیروز نخریدم هیچ لباسی	7
M L	52	27	filler	دیروز نتوانست داوود سر کار برود	5
M L	52	28	filler	زیاد الهه از قبولیش در دانشگاه خوشحال نبود	4
M L	52	29	filler	به خانه دخترخاله‏ ام دیشب رفته‏ بودم	7
M L	52	30	filler	به رستورانِ همیشگی رفتم من	7
M L	52	31	filler	به خاطرِ من پروانه تلویزیون را خاموش کرد	7
M L	52	32	filler	سهیل تصمیم گرفته بود که در جریان مادرش را بگذارد	3
M L	52	33	filler	خیلی آهنگ پیمان در من اثر گذاشت	7
M L	52	34	filler	پشتکار خوبی مهرداد دارد	7
M L	52	35	filler	من تماس با دوستم در لندن گرفتم	3
M L	52	36	filler	من فوتبالیست هیچ‏ وقت خوبی نبودم	2
M L	52	37	filler	ما زیر باران موش آب‏ کشیده آن شب شدیم	4
M L	52	38	filler	دیروز غذا مادرم نپخته بود	4
M L	52	39	filler	تمامِ روز را میلاد رانندگی کرد	7
M L	52	40	filler	من زود دیروز به خانه برگشتم	6
M L	52	41	filler	بیژن رادیو اهلِ نیست	2
M L	52	42	filler	"42.	شهاب و آوا  از با هم شمال برگشتند"	1
M L	52	43	filler	فرید از کار پشیمان خود نبود	7
M L	52	44	filler	با دیروز دوستانم به رستوران رفتم	1
M L	52	45	filler	محمود خرید مسئول خواروبار بود	1
M L	52	46	filler	شیما گم زمان را کرده بود	1
M L	52	47	filler	من مونا را دیده همین تازگی ‏ بودم	1
M L	52	48	filler	محمد یک به زهرا انگشتر هدیه داد	1
M L	52	49	filler	دیشب زیاد اشتها آزاده نداشت	2
M L	52	50	filler	من از خوشم شوخیِ دیروزِ سحر نیامد	1
M L	52	51	filler	چشم‏های قرمز فریبا شده بود	1
M L	52	52	filler	متوجه هانیه اشتباهش شد	1
M L	52	53	filler	ابراهیم همان را ادامه کار قدیمی داد	1
M L	52	54	filler	فهیمه سر دو هفته پیش کار نرفت	1
M L	52	55	filler	دختر خوش ژاله ‏سلیقه ‏ای است	1
M L	52	56	filler	برای من اصلا برادرم اهمیت ندارم	1
M L	52	57	filler	من مشکل آدم ‏پسندی هستم	1
M L	52	58	filler	پدر کیوان محکمی مرد ‏است	1
M L	52	59	filler	برگشتنم عجیب برای همه بود	3
M L	52	60	filler	خانه ی خیلی مادربزرگم قدیمی است	1
H M	53	1	a	رئیسم مرا اخراج از کار کرد	3
H M	53	2	a	همکارم نامه ای ارسال به من کرد	4
H M	53	3	a	مدیرعامل کارمندان جدیدی استخدام در شرکت کرد	2
H M	53	4	a	دوستم در مورد این خبر اطلاع به من داد	6
H M	53	5	a	استادم نظرش را در مورد این مقاله اظهار به من کرد	2
H M	53	6	a	دانشمندان موادی استخراج از نفت کردند	2
H M	53	7	a	رستوران جدیدی افتتاح در محل شد	1
H M	53	8	a	دخترم کار خود را آغاز در شرکت کرد	1
H M	53	9	a	پدر مرا صبح زود بیدار از خوا ب کرد	7
H M	53	10	a	دوستم سعی می کرد مرا تحریک با حرفهایش کند	1
H M	53	11	a	نسرین بالاخره توانست تحقق به آرزویش ببخشد	5
H M	53	12	a	همسرم دائم نظرش را تحمیل به من می کرد	2
H M	53	13	a	مشاور آینده روشنی را ترسیم برای من کرد	2
H M	53	14	a	شریکم سود شرکت را تقسیم با من کرد	2
H M	53	15	a	کارگردان انتقادی دریافت در مورد فیلم کرد	1
H M	53	16	a	یگان ویژه اعضای مافیا را محاصره با مهارت کرد	4
H M	53	17	a	او در مراسم ظاهر با اعتماد به نفس شد	1
H M	53	18	a	مجلس قانونی تصویب برای خانواده کرد	2
H M	53	19	a	مربی شانس بازیِ دوباره را دریغ از من کرد	1
H M	53	20	a	آوا فرزندش را ترجیح به مادرش داد	6
H M	53	21	a	ویراستار به سلیقه خود تصرف در کتاب کرد	6
H M	53	22	a	هنگامه پولی واریز برای من کرد	1
H M	53	23	a	من دیروز عیادت از خاله ام کردم	6
H M	53	24	a	پسرخاله ام اعزام به سربازی شد	4
H M	53	25	a	مادر سمیه حسابی تدارک برای مراسم دید	5
H M	53	26	a	مداح آیه ای قرائت از قرآن کرد	5
H M	53	27	a	پدر کودکش را حفاظت از خطر کرد	2
H M	53	28	a	معلم نکات آموزنده ای تدریس به من کرد	1
H M	53	29	a	سعید تصمیم گرفت اقامت در ایران کند	2
H M	53	30	a	پلیس ناآرامی ها را سرکوب به راحتی کرد	1
H M	53	31	a	سیما نگهداری از مادرش می کرد	3
H M	53	32	a	پدربزرگم بعد از سالها همچنان عداوت با برادرش می کرد	5
H M	53	33	a	دانش آموزان آن را در آزمایشگاه تجزیه به موادش کردند	3
H M	53	34	a	شاهین به کمک پدرش تحصیل در آمریکا کرد	2
H M	53	35	a	مدیر جدید قوانینی اعمال در سازمان کرد	2
H M	53	36	a	دشمن شهر را نابود با بی رحمی کرد	1
H M	53	1	b	مریم آرزویی برای من کرد	7
H M	53	2	b	علی آهنگی برای من زد	7
H M	53	3	b	مادرم دعایی برای من کرد	7
H M	53	4	b	حمید تقاضایی از مینا کرد	7
H M	53	5	b	حسن شکایتی از همسایه اش کرد	7
H M	53	6	b	خبرنگار برداشتی از حرفهای من کرد	7
H M	53	7	b	سپیده تحلیلی از مقاله کرد	5
H M	53	8	b	سارا انتظاری از من داشت	7
H M	53	9	b	همکارم سهمی از شرکت برد	7
H M	53	10	b	من خواهشی از مهسا کردم	7
H M	53	11	b	الهام عطری به لباسش زد	7
H M	53	12	b	محسن اتهامی به من زد	7
H M	53	13	b	رضا لبخندی به من زد	7
H M	53	14	b	مژگان تهمتی به من زد	7
